listing_id,make,model,year,price_inr,km_driven,fuel,payload_kg,gvw_kg,vehicle_category,weight_class,body_type,axle_count,city,papers_verified,condition,purpose_tags,spec_source_url
VEH-000575,Tata,Intra V50,2024,615000,50711,Diesel,1500,2940,pickup,light,flatbed,2,Chennai,true,fair,regional_delivery|construction|industrial_goods,https://smalltrucks.tatamotors.com/sites/default/files/product/brochure/Intra_V50%20Brochure%20Low%20res.pdf
VEH-000576,Ashok Leyland,Bada Dost i6,2014,290000,374105,Diesel,2357,4100,pickup,light,open,2,Mumbai,true,excellent,heavy_delivery|construction|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i6-lx/specification
VEH-000577,Tata,Ace Gold,2020,275000,138503,CNG,660,1630,mini_truck,light,box,2,Mumbai,true,good,city_delivery|last_mile|fmcg|vegetable_delivery,https://smalltrucks.tatamotors.com/assets/smalltrucks/files/2025-01/ACE%20GOLD%20CNG.pdf
VEH-000578,BharatBenz,1917R,2025,2605000,32761,Diesel,10000,18500,rigid_truck,medium,tanker,2,Mumbai,true,good,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000579,Ashok Leyland,Bada Dost,2014,220000,151118,CNG,1246,2880,mini_truck,light,reefer,2,Indore,true,good,city_delivery|fmcg|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-cng/specification
VEH-000580,Tata,Ultra T.9,2022,935000,79298,Diesel,,9150,rigid_truck,intermediate,open,2,Mumbai,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t9
VEH-000581,Mahindra,Bolero Pik-Up,2021,520000,51198,Diesel,1700,3490,pickup,light,open,2,Kolkata,true,good,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000582,Mahindra,Bolero Pik-Up,2015,230000,249268,Diesel,1700,3490,pickup,light,open,2,Delhi,true,good,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000583,Eicher,Pro 6028TM,2015,1115000,234953,Diesel,16500,28000,rigid_truck,heavy,tipper,3,Pune,true,good,construction|concrete|infrastructure|roadwork,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6028tm-224kw
VEH-000584,Tata,Ultra T.9,2021,955000,84244,Diesel,,9150,rigid_truck,intermediate,open,2,Bengaluru,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t9
VEH-000585,Tata,Intra V30 Gold,2022,400000,114141,Diesel,1500,2775,pickup,light,open,2,Mumbai,true,fair,regional_delivery|construction|logistics,https://smalltrucks.tatamotors.com/tata-intra-v30-gold
VEH-000586,Mahindra,Blazo X 48,2021,2555000,38939,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Ahmedabad,true,fair,mining|construction|coal|aggregates,https://www.mahindratruckandbus.com/english/pdf/hcv/blazo_48_tipper.pdf
VEH-000587,Tata,Ultra T.16,2022,1295000,104825,Diesel,11000,16140,rigid_truck,medium,container,2,Chennai,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000588,Tata,Ultra T.16,2019,860000,228238,Diesel,11000,16140,rigid_truck,medium,container,2,Mumbai,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000589,Eicher,Pro 2118,2025,2470000,25032,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Pune,false,excellent,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000590,Tata,Ultra T.16,2025,2065000,20814,Diesel,11000,16140,rigid_truck,medium,container,2,Bengaluru,false,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000591,Mahindra,Jeeto Strong Diesel,2018,180000,223999,Diesel,815,1605,mini_truck,light,box,2,Bengaluru,false,excellent,city_delivery|last_mile|vegetable_delivery,https://mahindralastmilemobility.com/jeeto-strong-diesel-cargo
VEH-000592,Tata,Intra V30 Gold,2017,235000,148444,Diesel,1500,2775,pickup,light,open,2,Pune,true,good,regional_delivery|construction|logistics,https://smalltrucks.tatamotors.com/tata-intra-v30-gold
VEH-000593,Tata,Ultra T.16,2017,770000,177265,Diesel,11000,16140,rigid_truck,medium,container,2,Jaipur,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000594,Ashok Leyland,Bada Dost,2021,420000,63553,CNG,1246,2880,mini_truck,light,reefer,2,Mumbai,true,fair,city_delivery|fmcg|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-cng/specification
VEH-000595,Ashok Leyland,AVTR 4825 10x2,2019,2105000,115182,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Hyderabad,true,good,construction|coal|aggregates|roadwork,https://www.ashokleyland.com/in/pressrelease/ashok-leyland-launches-avtr-4825-10x2-tipper-with-tandem-dummy-axle
VEH-000596,Ashok Leyland,Bada Dost i5+,2023,625000,82794,Diesel,2114,3800,pickup,light,flatbed,2,Pune,true,fair,heavy_delivery|construction|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i5-lx-2/specification
VEH-000597,Ashok Leyland,Partner 6 Tyre,2019,505000,191350,Diesel,4885,7490,rigid_truck,intermediate,open,2,Pune,true,fair,city_delivery|regional_delivery|logistics|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/partner/specification?productId=1645
VEH-000598,Tata,Signa 4932.T,2023,4005000,64595,Diesel,35300,49000,rigid_truck,heavy,flatbed,5,Pune,false,excellent,long_haul|industrial_goods|steel|market_transport,https://trucks.tatamotors.com/assets/trucks/files/2026-01/tata-signa-4932t.pdf
VEH-000599,Eicher,Pro 6048T,2018,1700000,315727,Diesel,32500,47500,rigid_truck,heavy,tipper,5,Pune,true,fair,mining|construction|coal|aggregates,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6048T
VEH-000600,Tata,Intra V10,2025,630000,40997,Diesel,1000,2120,mini_truck,light,flatbed,2,Hyderabad,true,good,city_delivery|market_transport|logistics,https://smalltruckstest.tatamotors.com/tata-intra-v10
VEH-000601,Tata,Ace Gold,2020,295000,69609,CNG,660,1630,mini_truck,light,box,2,Hyderabad,true,good,city_delivery|last_mile|fmcg|vegetable_delivery,https://smalltrucks.tatamotors.com/assets/smalltrucks/files/2025-01/ACE%20GOLD%20CNG.pdf
VEH-000602,Mahindra,Bolero Pik-Up,2018,300000,154103,Diesel,1700,3490,pickup,light,open,2,Kolkata,true,excellent,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000603,Mahindra,Bolero Pik-Up,2022,445000,140377,Diesel,1700,3490,pickup,light,open,2,Delhi,false,good,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000604,Ashok Leyland,Bada Dost i4,2018,310000,222921,Diesel,1825,3490,pickup,light,container,2,Bengaluru,true,good,regional_delivery|construction|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i41/specification
VEH-000605,Eicher,Pro 2118,2014,560000,207443,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Ahmedabad,true,fair,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000606,Tata,Ultra T.16,2017,630000,101715,Diesel,11000,16140,rigid_truck,medium,container,2,Indore,true,fair,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t16
VEH-000607,Ashok Leyland,Bada Dost i6,2025,970000,24794,Diesel,2357,4100,pickup,light,open,2,Delhi,true,fair,heavy_delivery|construction|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i6-lx/specification
VEH-000608,Eicher,Pro 6048T,2018,1775000,103466,Diesel,32500,47500,rigid_truck,heavy,tipper,5,Ahmedabad,true,good,mining|construction|coal|aggregates,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6048T
VEH-000609,BharatBenz,4828RT,2024,4365000,63378,Diesel,36350,47500,rigid_truck,heavy,tipper,5,Jaipur,true,excellent,mining|construction|coal|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/4828rt_74.pdf
VEH-000610,Mahindra,Jeeto Strong Diesel,2018,205000,59203,Diesel,815,1605,mini_truck,light,box,2,Delhi,true,good,city_delivery|last_mile|vegetable_delivery,https://mahindralastmilemobility.com/jeeto-strong-diesel-cargo
VEH-000611,Ashok Leyland,Bada Dost i6,2015,265000,395504,Diesel,2357,4100,pickup,light,open,2,Mumbai,true,good,heavy_delivery|construction|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i6-lx/specification
VEH-000612,Ashok Leyland,Bada Dost,2014,180000,275041,CNG,1246,2880,mini_truck,light,reefer,2,Delhi,true,fair,city_delivery|fmcg|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-cng/specification
VEH-000613,Tata,Intra V10,2020,250000,188732,Diesel,1000,2120,mini_truck,light,flatbed,2,Delhi,true,fair,city_delivery|market_transport|logistics,https://smalltruckstest.tatamotors.com/tata-intra-v10
VEH-000614,Tata,Intra V50,2021,420000,181065,Diesel,1500,2940,pickup,light,flatbed,2,Mumbai,true,good,regional_delivery|construction|industrial_goods,https://smalltrucks.tatamotors.com/sites/default/files/product/brochure/Intra_V50%20Brochure%20Low%20res.pdf
VEH-000615,Ashok Leyland,Bada Dost i4,2021,480000,41131,Diesel,1825,3490,pickup,light,container,2,Mumbai,false,fair,regional_delivery|construction|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i41/specification
VEH-000616,Ashok Leyland,Bada Dost i4,2015,240000,253466,Diesel,1825,3490,pickup,light,container,2,Mumbai,false,good,regional_delivery|construction|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i41/specification
VEH-000617,Ashok Leyland,Bada Dost i5+,2017,315000,364898,Diesel,2114,3800,pickup,light,flatbed,2,Chennai,true,excellent,heavy_delivery|construction|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i5-lx-2/specification
VEH-000618,Eicher,Pro 6048T,2020,2540000,50527,Diesel,32500,47500,rigid_truck,heavy,tipper,5,Chennai,true,good,mining|construction|coal|aggregates,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6048T
VEH-000619,BharatBenz,1917R,2016,765000,348487,Diesel,10000,18500,rigid_truck,medium,tanker,2,Pune,true,fair,regional_delivery|fuel_transport|water_transport|industrial_goods,https://www.bharatbenz.com/trucks/mdt-specifications-1917r-73
VEH-000620,Eicher,Pro 6028TM,2020,1775000,142118,Diesel,16500,28000,rigid_truck,heavy,tipper,3,Mumbai,true,fair,construction|concrete|infrastructure|roadwork,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6028tm-224kw
VEH-000621,Tata,Intra V50,2020,350000,145081,Diesel,1500,2940,pickup,light,flatbed,2,Mumbai,true,good,regional_delivery|construction|industrial_goods,https://smalltrucks.tatamotors.com/sites/default/files/product/brochure/Intra_V50%20Brochure%20Low%20res.pdf
VEH-000622,BharatBenz,3528C,2024,3865000,53039,Diesel,20600,35000,rigid_truck,heavy,tipper,4,Chennai,true,good,mining|construction|infrastructure|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/3528c-truck.pdf
VEH-000623,Eicher,Pro 6048T,2017,1530000,301416,Diesel,32500,47500,rigid_truck,heavy,tipper,5,Hyderabad,true,good,mining|construction|coal|aggregates,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6048T
VEH-000624,Eicher,Pro 2118,2023,1660000,72693,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Mumbai,true,good,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000625,Ashok Leyland,AVTR 4825 10x2,2016,1560000,206582,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Hyderabad,true,good,construction|coal|aggregates|roadwork,https://www.ashokleyland.com/in/pressrelease/ashok-leyland-launches-avtr-4825-10x2-tipper-with-tandem-dummy-axle
VEH-000626,Tata,Intra V50,2021,415000,132846,Diesel,1500,2940,pickup,light,flatbed,2,Kolkata,true,good,regional_delivery|construction|industrial_goods,https://smalltrucks.tatamotors.com/sites/default/files/product/brochure/Intra_V50%20Brochure%20Low%20res.pdf
VEH-000627,Mahindra,Bolero Pik-Up,2014,215000,338245,Diesel,1700,3490,pickup,light,open,2,Pune,true,excellent,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000628,Eicher,Pro 2118,2025,2505000,23846,Diesel,12800,18000,rigid_truck,medium,flatbed,2,Jaipur,false,excellent,regional_delivery|construction|industrial_goods|market_transport,https://www.eichertrucksandbuses.com/light-medium-duty-trucks/medium-duty/pro-2118
VEH-000629,BharatBenz,1015R,2014,515000,137794,Diesel,,10600,rigid_truck,intermediate,box,2,Pune,true,good,regional_delivery|fmcg|cold_chain|market_transport,https://www.bharatbenz.com/trucks/mdt-specifications-1015r-41
VEH-000630,Ashok Leyland,Bada Dost i5+,2020,360000,247893,Diesel,2114,3800,pickup,light,flatbed,2,Delhi,false,fair,heavy_delivery|construction|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i5-lx-2/specification
VEH-000631,Mahindra,Bolero Pik-Up,2015,220000,328612,Diesel,1700,3490,pickup,light,open,2,Hyderabad,false,good,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000632,Eicher,Pro 6028TM,2014,1295000,96043,Diesel,16500,28000,rigid_truck,heavy,tipper,3,Bengaluru,false,excellent,construction|concrete|infrastructure|roadwork,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6028tm-224kw
VEH-000633,Ashok Leyland,Bada Dost,2021,435000,55355,CNG,1246,2880,mini_truck,light,reefer,2,Nagpur,true,fair,city_delivery|fmcg|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-cng/specification
VEH-000634,Ashok Leyland,Dost XL,2017,240000,99242,Diesel,1400,2625,mini_truck,light,flatbed,2,Ahmedabad,true,fair,city_delivery|regional_delivery|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/dost-xl/specification
VEH-000635,Tata,Ace Gold,2017,190000,338469,Diesel,900,1835,mini_truck,light,open,2,Bengaluru,false,good,city_delivery|logistics|construction,https://smalltrucks.tatamotors.com/tata-ace-gold-diesel
VEH-000636,Tata,Intra V50,2025,660000,35824,Diesel,1500,2940,pickup,light,flatbed,2,Jaipur,true,fair,regional_delivery|construction|industrial_goods,https://smalltrucks.tatamotors.com/sites/default/files/product/brochure/Intra_V50%20Brochure%20Low%20res.pdf
VEH-000637,Eicher,Pro 6048T,2025,4515000,30404,Diesel,32500,47500,rigid_truck,heavy,tipper,5,Delhi,true,good,mining|construction|coal|aggregates,https://www.eichertrucksandbuses.com/heavy-duty-trucks/tipper/pro-6048T
VEH-000638,BharatBenz,1015R,2015,525000,115581,Diesel,,10600,rigid_truck,intermediate,box,2,Indore,true,excellent,regional_delivery|fmcg|cold_chain|market_transport,https://www.bharatbenz.com/trucks/mdt-specifications-1015r-41
VEH-000639,Ashok Leyland,Bada Dost,2020,390000,141847,CNG,1246,2880,mini_truck,light,reefer,2,Pune,true,excellent,city_delivery|fmcg|regional_delivery,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-cng/specification
VEH-000640,Ashok Leyland,Bada Dost i4,2020,415000,149931,Diesel,1825,3490,pickup,light,container,2,Chennai,true,excellent,regional_delivery|construction|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i41/specification
VEH-000641,Mahindra,Bolero Pik-Up,2019,320000,106979,Diesel,1700,3490,pickup,light,open,2,Chennai,true,fair,regional_delivery|agriculture|construction,https://auto.mahindra.com/on/demandware.static/-/Sites-amc-Library/en_IN/-/media/project/mahindra/dotcom/mahindra/in-news---home/pr/brochure/1st.pdf
VEH-000642,Mahindra,Jeeto Strong Diesel,2022,210000,141647,Diesel,815,1605,mini_truck,light,box,2,Nagpur,true,fair,city_delivery|last_mile|vegetable_delivery,https://mahindralastmilemobility.com/jeeto-strong-diesel-cargo
VEH-000643,Tata,Ultra T.9,2014,415000,223719,Diesel,,9150,rigid_truck,intermediate,open,2,Kolkata,true,good,regional_delivery|ecommerce|fmcg|industrial_goods,https://trucks.tatamotors.com/ultra/tata-ultra-t9
VEH-000644,Mahindra,Blazo X 48,2016,1485000,198518,Diesel,32000,47500,rigid_truck,heavy,tipper,5,Chennai,true,good,mining|construction|coal|aggregates,https://www.mahindratruckandbus.com/english/pdf/hcv/blazo_48_tipper.pdf
VEH-000645,BharatBenz,4828RT,2018,2320000,56296,Diesel,36350,47500,rigid_truck,heavy,tipper,5,Surat,true,excellent,mining|construction|coal|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/4828rt_74.pdf
VEH-000646,Ashok Leyland,Bada Dost i4,2023,590000,59253,Diesel,1825,3490,pickup,light,container,2,Pune,true,fair,regional_delivery|construction|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i41/specification
VEH-000647,BharatBenz,3528C,2018,1580000,176717,Diesel,20600,35000,rigid_truck,heavy,tipper,4,Delhi,true,good,mining|construction|infrastructure|aggregates,https://www.bharatbenz.com/uploads/truck_brochure/3528c-truck.pdf
VEH-000648,Tata,Intra V30 Gold,2014,170000,317063,Diesel,1500,2775,pickup,light,open,2,Pune,true,fair,regional_delivery|construction|logistics,https://smalltrucks.tatamotors.com/tata-intra-v30-gold
VEH-000649,Ashok Leyland,Bada Dost i5+,2024,750000,78339,Diesel,2114,3800,pickup,light,flatbed,2,Hyderabad,true,good,heavy_delivery|construction|industrial_goods,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/bada-dost-i5-lx-2/specification
VEH-000650,BharatBenz,1015R,2023,1370000,66651,Diesel,,10600,rigid_truck,intermediate,box,2,Surat,true,excellent,regional_delivery|fmcg|cold_chain|market_transport,https://www.bharatbenz.com/trucks/mdt-specifications-1015r-41
VEH-000651,Ashok Leyland,Dost XL,2015,190000,254484,Diesel,1400,2625,mini_truck,light,flatbed,2,Hyderabad,true,good,city_delivery|regional_delivery|logistics,https://www.ashokleyland.com/in/lightvehicles/smallcommercialvechicles/dost-xl/specification
